hops,simple_graph_upper_bound,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,min_80_simple
102,4.335640016246034,73.93836893256795,72.40195858630928,15.109715815151969,14.87654256010724,14.864184052122585,4.532223771033891,3.9519530072867,3.279102102092356,3.25261601120261,3.2322369859056903,2.2485114088320874,2.2399115070539932,2.213480704762578,2.2117223000123585,2.1609501937546858,2.1592516792934684,2.152418237149152,1.920900344141939,1.7807868004446261,1.7793711210949326,1.477526182471605,1.4758564867334971,0.8851322731720279,0.8840872020052185,0.8818690324146248,0.7770018064879427,0.7246017668999717,0.7187508946841081,0.7126891825633355,0.7119985774123194,0.7119741393529961,0.6710717025364359,0.6496314270773303,0.6477573228625427,0.6464700995774574,0.6441455231432032,0.631941067988095,0.6198350890820173,0.3174340552742395,0.2503949983663369,0.24794650662419504,0.24794650662419504,0.24606694543433139,0.241479985081433,0.2346031756965062,0.23371915801602527,0.23106905662897506,0.1910512961927772,0.19100361891180093,0.19018059831375309,0.18171757606173838,0.18128663998645936,0.16596252823610969,0.16596252823610969,0.16596252823610969,0.163776027571712,0.1627115850461737,0.14368953173439714,0.1434818454632558,0.1434818454632558,0.14322680192042742,0.1400201607678326,0.13973152849004689,0.13973152849004689,0.13973152849004689,0.1397264375313966,0.1390577865117214,0.13087511084218717,0.13071512213650374,0.12699314758343158,0.12454667170937705,0.12380622298794475,0.1229326481315487,0.12288303950675253,0.12288303950675253,0.12286301944454416,0.1223576203954832,0.1222393345685624,0.12040986844928088,0.11916929654047444,0.11916929654047444,0.11916929654047444,0.11916929654047444,0.11916480459815118,0.11697682232580914,0.1168403594093368,0.11612316403480544,0.11582641096307413,0.11582598315947938,0.11230306151619837,0.10987521862017417,0.10952288855422213,0.10872631070807749,0.10259437534048359,0.10254895675760614,0.1015587338522749,0.10135081030950284,0.10134323445407717,0.10131285961568133,0.10118257271054809,0.11727086930316191
103,4.336936108882122,73.59487390294383,72.06859442955876,14.338842207240589,14.123559994203404,14.109639488354318,4.448735935557434,3.802569259610388,3.1850017187411916,3.156684285788056,3.1421701254239527,2.0832421203490576,2.071363282605369,2.047143708627435,2.045673138343852,1.9907185929858147,1.989008728522212,1.9819726176622812,1.7550837868648295,1.627613771236074,1.626997335705968,1.3553756325133461,1.3519413212053688,0.8177668329803147,0.816633063777516,0.8149709430392029,0.7130722540617483,0.6757311939535237,0.6661623695504196,0.6594437873993205,0.6578325617032783,0.6577233662939218,0.6197316977025336,0.6013046601772692,0.6006300590444408,0.5993154314097572,0.5965354461649287,0.5832752204725408,0.5774478714140151,0.2998443722928451,0.2332092747697455,0.2290321633998805,0.2290321633998805,0.22740413015730485,0.223065102678508,0.21599251145339476,0.21492922624595753,0.21297937355634,0.17921754130679524,0.1791659079535446,0.17808682464594053,0.1729667767949396,0.17248015174677445,0.15530526398110003,0.15530526398110003,0.15528985779028354,0.15373118107598066,0.15214747793576167,0.13623401586536243,0.13622221617559538,0.13622221617559538,0.13593268977173126,0.13297059070852205,0.13222866028426308,0.1321872420948012,0.1321872420948012,0.13203502019816343,0.13126243004786511,0.12460117632695548,0.12446019649538845,0.1212426937901057,0.1184671049424233,0.11822096678614409,0.11761345211455067,0.11732270511586869,0.11731417529247586,0.11727717075922538,0.11672210270746132,0.11655311018162581,0.11460858813302424,0.11323554802672291,0.11323554802672291,0.11307624686456719,0.11307624686456719,0.11304442579581098,0.11110761772075155,0.11095806867439038,0.11027677200082538,0.11022825600197197,0.11022825600197197,0.10651949704463932,0.10554979769576014,0.10554979769576014,0.1047879038256265,0.09895063105682671,0.09890654808490514,0.09709238889334154,0.09668281997660784,0.09668281997660784,0.0966603664885223,0.09652745449211914,0.11217941796984632
104,4.33245554455614,69.27581500302033,67.78265992195921,14.052788512162023,13.812331975169613,13.799886798449371,3.954592144636165,3.680924143533436,3.08540857214288,3.055609677420383,3.044660912884677,1.9359516055918413,1.9263827155440496,1.925941705208877,1.9255615193157054,1.8705398354832201,1.8684086922948926,1.8602068837817307,1.6306201239891254,1.5650094726675412,1.5642566331501995,1.2333296110115508,1.232002022513815,0.7501362751028283,0.7490698167660587,0.7472792247464077,0.6356778459870913,0.5993846666078123,0.5931199281103748,0.5840945142527764,0.5831665098808597,0.5831374359564011,0.5520754661855712,0.5345228883111822,0.5336388455093867,0.5324404578646417,0.5301592058621836,0.5112181903538737,0.5080850925546313,0.31098290231529163,0.23799807468954218,0.22896595745706513,0.22896595745706513,0.2275236381567134,0.2238447053071183,0.21705839305797203,0.21546500164436116,0.2148978684607268,0.17836649143120234,0.17833034749913285,0.17718913957291602,0.17125202903866338,0.1708385424699936,0.15268566795112237,0.15268566795112237,0.1526654726635475,0.15128164587950185,0.15041071240862602,0.134258433781045,0.13423847063273145,0.13423847063273145,0.13398751161412611,0.13092398534468278,0.1306066819800038,0.1306066819800038,0.1306066819800038,0.1306012317160752,0.13051181982154594,0.12395038079607033,0.12377566512819946,0.11999742695871539,0.11770230385234877,0.11663827127595104,0.1158085192713372,0.11574610320418112,0.11573851671109195,0.11573851671109195,0.11526947579520261,0.11517659639421012,0.11342693400121741,0.11236432030103302,0.112360331027593,0.1122678902407908,0.1122678902407908,0.1122630457521102,0.11113316699483786,0.1110263555700922,0.11025739822826114,0.11009134254796549,0.11009111742438797,0.10811582023343247,0.10728993826766342,0.10728993826766342,0.10645544305781257,0.10015598567211377,0.10007822198094814,0.09853334744152985,0.09834317556152365,0.09834317556152365,0.09832265495949691,0.09832265495949691,0.1120489069291763
105,4.3278711354865615,72.39644368265147,70.95861834169352,13.969988205051106,13.745701257512259,13.733371650702484,4.4795437586967255,3.902846459992644,3.3018850829662787,3.277491106221838,3.2586323433429922,2.0292982930083125,2.018796308958227,2.0066105958636187,2.0059420100366903,1.9525117873763713,1.9523150981978104,1.9358164884751394,1.7441575250779902,1.6375611092303475,1.6371717961812013,1.3582870977118178,1.3581532967108814,0.8180445949225691,0.8169993819210998,0.8153254146591814,0.7153792756459999,0.6836087995074072,0.6759875706505422,0.6685362771490343,0.6673841750587175,0.6673841750587175,0.6246464919404794,0.6069153602717896,0.6058956623379914,0.6048938356257847,0.6024520050300792,0.5786274296702426,0.5733118922350482,0.3028013936537365,0.23232362460300773,0.229464878267915,0.22945561902577546,0.22826055266293538,0.22471038960739265,0.21973211555227987,0.21789346921233352,0.21588654959502523,0.17565160459362025,0.17558667806731323,0.17482995999373366,0.16774085100214925,0.16731303236616019,0.15322388875939835,0.15322388875939835,0.15322388875939835,0.15200090037306083,0.1504833969475596,0.13307080533307458,0.13305868311534702,0.13305868311534702,0.13299209645126797,0.13002601027027583,0.12951054266579343,0.12943312469468557,0.12943312469468557,0.1294219488291587,0.12922513135403063,0.1224082711472027,0.1222704050167464,0.11933604267023404,0.11670177228871882,0.11633728198142046,0.11547802757181795,0.11543151774433841,0.11543151774433841,0.11542255813389089,0.11502521369338854,0.11494724215045232,0.11342791474710703,0.11233475666666683,0.11233046212763954,0.11228390716614872,0.11228390716614872,0.11225548829218693,0.11026554410268674,0.1101485924716067,0.10961940471827832,0.10923218873157127,0.10923218873157127,0.10688573986104155,0.10593027945212537,0.10593027945212537,0.10514087246370742,0.09894353391957209,0.09889614537244557,0.09773705203238484,0.09752896661139764,0.0975247378630396,0.0974621758323747,0.0973864604061482,0.11132308209983525
106,4.325964795563981,68.88931331350584,67.3550840066254,13.190169493708465,12.96010151754138,12.947678298787233,4.149508875894997,3.6731521190335146,3.0998986260826022,3.0729444717819043,3.0584686602765863,1.9584050003499733,1.9450808022436017,1.9389650256161919,1.938695824632004,1.8894635296472673,1.8880608265597443,1.8829373523751614,1.7055112923513944,1.5857496560350486,1.5857172730472777,1.2982021733347604,1.296697334634858,0.807249551471737,0.8059904279972706,0.805002821992938,0.7073972426004865,0.6706172039750233,0.6634432696927492,0.6563852709603752,0.6559887891657817,0.6558645016504212,0.6175490647388496,0.6043679120634904,0.6037316532637598,0.602838287076094,0.5999955474007175,0.5741865499643111,0.5739471644693814,0.2881694619962611,0.2187118260475654,0.21407433793336755,0.2140709904551766,0.21276951891037166,0.20879222401646516,0.20294517476496798,0.20217488126931119,0.20027163647471918,0.16438004565650816,0.16424699834694367,0.1638417030119558,0.15890180530307527,0.1585169846751055,0.13844878632766605,0.13844878632766605,0.13843335293476927,0.1366280764978297,0.13552936155606182,0.11930626010977603,0.1191404712180986,0.1191376104198975,0.11875319227596817,0.11617406925632363,0.11584547870481723,0.11584547870481723,0.11583686391681723,0.11583686391681723,0.11502944532310802,0.10832282563526772,0.10808100081176462,0.10520916926542247,0.10260206879318046,0.10260206879318046,0.10176160211229575,0.10171649195845467,0.10171649195845467,0.10169971414839576,0.10136723648460724,0.10132837252254685,0.09932124395451072,0.098365346591794,0.098365346591794,0.09834197161419789,0.09834197161419789,0.09833929302493845,0.09753827482227884,0.09748048122830794,0.09691769469506864,0.0968655763903855,0.09686494655490378,0.0950069880106163,0.09482090302691625,0.09482090302691625,0.09418429912422319,0.08809056393432317,0.08809056393432317,0.0866690518247157,0.0861856632844333,0.0861856632844333,0.0861609698574118,0.08612369997610367,0.09831853701231201
107,4.3235353017217,67.70941736308504,66.29297838925429,13.68721763518215,13.48023720981066,13.467284469150112,4.01434645299819,3.7882248341210327,3.2254168867453763,3.198688865779188,3.1823827779430296,1.9859831653627484,1.9706580772332263,1.954963096253438,1.953368761812529,1.902334321584509,1.9020458823126618,1.8959078239578926,1.6756101689065996,1.5927408671970058,1.5925475472254265,1.3045346342503934,1.3045346342503934,0.7331409127365012,0.7319979587907642,0.7308384636856214,0.6334548745424848,0.6080325184088116,0.6006127127533099,0.5898915311038602,0.5891651770761317,0.589137097926893,0.5537474633603128,0.5389184957598862,0.5378409593224948,0.5366054527448076,0.5339403162093342,0.512264633790507,0.5090655712407887,0.2938945464605835,0.2208899716101485,0.21296625096603042,0.21296625096603042,0.21190892012355217,0.2089191658043458,0.20395810080589707,0.20248028788991987,0.20074504472639013,0.16631880988147782,0.16623646754811297,0.16556950155454966,0.16181159380645563,0.16141453637800537,0.14244468234486532,0.14243113594961457,0.1424064140182505,0.14102392866426963,0.13946424823000544,0.12400960319282403,0.12400960319282403,0.12400960319282403,0.12382884222017569,0.12214938721438605,0.12140468851674635,0.12138408621427557,0.12138408621427557,0.121373770583469,0.12130163099183029,0.11524778142096517,0.11509971472518217,0.11235724563588985,0.1095355542737912,0.10933237691496332,0.10870680363716435,0.1086560066903802,0.10854593525257208,0.10854593525257208,0.10804835479169195,0.10802021469302867,0.10629420025782416,0.1055712118494616,0.1055712118494616,0.10554657988224134,0.10554657988224134,0.1055168126188631,0.1045679969424973,0.10446351616851886,0.10378518055001762,0.10357078352964634,0.10356961738688429,0.10276214551024097,0.10227620359864022,0.10227620359864022,0.1014927645578282,0.09470080472280028,0.09458528246162866,0.09275990935712862,0.09229437642823937,0.09229387445890848,0.09227912111424143,0.09213703086389453,0.10552536008434245
108,4.318929306442856,69.2516856277994,68.04843277791373,13.184909225059469,12.969912363767524,12.958078752957565,3.734753612534544,3.5302960497642184,2.9507378001941977,2.9273794911832565,2.9115690773450895,1.6953664693686175,1.6850259463730468,1.6814005863712433,1.6810837716913851,1.627818183862911,1.6275941249419492,1.6234995746812904,1.4593027345414853,1.4333602903138662,1.4328345140064642,1.1484068278391586,1.1482519094959787,0.5689841225208682,0.5676875739415278,0.5661174282361384,0.46375865981760056,0.4357868348519476,0.4276571845599183,0.4184187065739644,0.41747780691527164,0.41747780691527164,0.380534303251,0.36913836568284586,0.368374103951262,0.36740676245889337,0.36501970093188707,0.35110542032441094,0.3481332632083522,0.2989761475138863,0.2243969506884061,0.21752580236801838,0.21752580236801838,0.21647178181411295,0.21437993222134116,0.20923530705414867,0.20759499899570386,0.20621842483444214,0.17531616213850626,0.17521670339090833,0.17456814785648797,0.17037333538897673,0.1698128476872012,0.14963256115306794,0.1496149234164667,0.14959681791127205,0.1478077837182716,0.146012526356609,0.13272637294106504,0.13271953220290952,0.13271953220290952,0.1326270130395204,0.1299689618143992,0.1295853989521929,0.12954629835415593,0.12954629835415593,0.12954629835415593,0.1294658132303572,0.1228306582678393,0.12266303867620756,0.11962729903950421,0.11657975269141901,0.11657975269141901,0.1161497345027841,0.1160941972511286,0.1160941972511286,0.11609411708041728,0.11583899088283502,0.11580183628638545,0.11386711517521998,0.11296310382688012,0.11292702793101055,0.11292702793101055,0.11292241741875363,0.1128525480119071,0.11221602982955378,0.11215544657208125,0.11156803139854403,0.1113087157577537,0.11107029442807667,0.10914192486046098,0.10821559256306333,0.10821559256306333,0.10751192834926024,0.10098341273391437,0.10082649652674204,0.09897376948551198,0.09876620369999937,0.09876620369999937,0.09873304482911777,0.09873304482911777,0.11271048421908199
109,4.318608000493933,66.49946743977137,65.22540434687654,13.359566673895744,13.126497676366377,13.114743139609107,3.9009088234816383,3.569530280405452,3.0157586921819464,2.9896481010508427,2.97910253511094,1.6753901830097535,1.6645560735447664,1.651567453234263,1.6511390862365374,1.6044162997211542,1.6028238161913309,1.5919198577014135,1.4052198938026357,1.3710201360533856,1.3709971188874341,1.1030240830957,1.102924437144204,0.5914184622879495,0.5904362967055928,0.5816960311026228,0.49132624618925613,0.46777368286932514,0.4602737746239092,0.44839340699652763,0.44710474325478605,0.44709357773070096,0.4133607945523865,0.39871818760377925,0.3978425013914558,0.3966431394713997,0.39450566373517365,0.3797124820125033,0.37535648591720355,0.2870808641714971,0.21566805165247638,0.21221861555593574,0.21221861555593574,0.21123325883080996,0.20814148848139427,0.20242920934401,0.2019169111677238,0.20191107696422217,0.17168681934192903,0.1716543348266882,0.17091502043856868,0.1644151440923012,0.16392906357262096,0.14681170154107556,0.14679627740969467,0.14677080079420093,0.1445740238606284,0.14377207753265833,0.13021555901184348,0.1301989196283691,0.1301989196283691,0.13011022486130489,0.12817557081142283,0.1277652613068911,0.1277652613068911,0.1277652613068911,0.12775930082270376,0.12772757676538032,0.12122010200152626,0.12106068435037494,0.1184151500138944,0.1160833713496106,0.1158825454502656,0.11478080134981351,0.11474329138067467,0.11474329138067467,0.1147373471153201,0.11441940792055053,0.11433872691287124,0.11258537747097504,0.1119567796775422,0.1119567796775422,0.11195653928172146,0.11195653928172146,0.11192674781537852,0.10884226204883829,0.10872031906050261,0.10812339123889854,0.10779786286218042,0.10779741736308215,0.10762255736693316,0.1074632134800094,0.10745016380179959,0.10675538061429846,0.10057355855475231,0.10051590998960208,0.09926508853803628,0.09904382191052001,0.09904353716319801,0.09902440622957714,0.09869012712394795,0.10804421568122333
110,4.312172772101258,68.7713335973933,67.51214125766295,12.796792675302735,12.601746960024565,12.59084568630292,3.9492356600477816,3.590366476660331,3.0274368359636123,3.004337263501348,2.999685717490248,1.6771555674767256,1.6713742542428285,1.6677516221434958,1.6672771498926975,1.6151734138444578,1.6150007175754308,1.6110906098986064,1.4142027007795157,1.368160119651885,1.3679729367939926,1.119308110745442,1.1190709989012568,0.5984408669481451,0.5971179380238704,0.5949221988321363,0.503457342872817,0.48900172858510305,0.4830649838803302,0.4717637245277642,0.47096097812527143,0.47093946317045277,0.42578876648795855,0.4130450298860161,0.41184778200315986,0.4107898139820701,0.4085914347928227,0.3937855713578782,0.39333654304464305,0.27611109994572447,0.2045778534575355,0.20117029347108106,0.20117029347108106,0.2003873765409597,0.19727519133702004,0.19288573186635352,0.19244889777479482,0.19186128839671415,0.1610342331916613,0.1609747629294143,0.16040364599609286,0.1580779236385812,0.15770058581974233,0.1365986464335687,0.1365986464335687,0.1365897796777263,0.13489356984847053,0.13297714501825833,0.11869098846312967,0.11868692983562132,0.1186686812731746,0.11849258922401532,0.1164386528590868,0.11610199468514429,0.11603363477856896,0.1160201008304059,0.11599427018069425,0.11589102760764312,0.1099985475948416,0.10980202415415724,0.10724120574644816,0.10448986585970886,0.10447183394602862,0.10387642934512434,0.10379939890928883,0.10379939890928883,0.10379939890928883,0.10337778755161275,0.10333814435151405,0.10140832405970636,0.10056984326288032,0.10056539157113376,0.1005652151117095,0.1005652151117095,0.10051771534015651,0.09991285227906814,0.09984099533480777,0.09955037472105073,0.09933598691652545,0.09933489674566084,0.0974296484920246,0.09693816844870201,0.09693816844870201,0.09625516531509173,0.09035484296079699,0.09025655724272096,0.08933015257395333,0.08909798046782619,0.08909798046782619,0.0890671819757955,0.08899411383454484,0.10056984326288032
111,4.309512387387192,67.18655168283146,66.00996574329477,11.674476599238906,11.428858337707998,11.418522796637115,3.541477957701598,3.230210675739028,2.7105825393537692,2.685332848848942,2.672880711944662,1.4300031742214516,1.4219308133035329,1.4218123531690632,1.4215339266377744,1.3711289506603122,1.37097916888702,1.364384119883617,1.2313695259759507,1.1933248366168843,1.193132206569326,0.9678504885060237,0.9674535328874976,0.54993606420364,0.5488313144456403,0.5471733473554804,0.4600145272117999,0.4444789767246794,0.4393460231281808,0.426744566297887,0.4263568661202092,0.42634946684053754,0.3811002986048638,0.3713874246599597,0.3702691020017335,0.36908406977844954,0.3672022376967356,0.35836702141654436,0.35835932987822355,0.2586580343221173,0.19056580084652908,0.1862028427236054,0.1862028427236054,0.1855408242268787,0.1836871962784991,0.17887945792992774,0.17884402606399044,0.17846784768682303,0.15042989528009584,0.15025635622574124,0.14997070364742515,0.14607246398481716,0.1458493626562926,0.12856101668794306,0.12854613546753121,0.12853704674562008,0.12723075669853262,0.12493912493820285,0.11214626512342418,0.11213886627324453,0.11213886627324453,0.11204966107796346,0.11003511048152483,0.1097635876911257,0.10971738962117017,0.10971738962117017,0.10970811789138132,0.10963286232685505,0.10410300472496958,0.10398401813139845,0.1015370774985167,0.09905252401028586,0.09905252401028586,0.09868880975333047,0.09855120280607237,0.09855083661590884,0.09855083661590884,0.0982495913733893,0.09811998614563049,0.09627301998954448,0.09524985996863473,0.09524985996863473,0.09524955457859975,0.09524955457859975,0.0952228982892277,0.09441048463615562,0.09434853583848031,0.09404976271060617,0.09387298457241011,0.09387298457241011,0.09253925049803592,0.09216252369369421,0.09216252369369421,0.09145035270483523,0.08487629743689,0.08476656438219314,0.08358549171488892,0.08340685258188096,0.08340685258188096,0.08337996869998003,0.08322279777732834,0.09524985996863473
112,4.3083897171580885,66.85975615931594,65.6972120139703,11.631194431941708,11.415971070122367,11.40467665176421,3.4845599470092328,3.299777397010901,2.780728224458772,2.7531232832014965,2.7500852635366395,1.4257328428094334,1.4235612008247245,1.4199310768985094,1.4195372032513807,1.3687629982698815,1.3686646967408764,1.3623899845767042,1.2479374781690233,1.2377981992793967,1.2376076800967264,0.9726027165584464,0.972110169644414,0.4914644200371179,0.49047253659006806,0.48866877889188826,0.3864428549267931,0.37067328803033095,0.36402220889137876,0.35072036886032354,0.35044428752796336,0.3504214508388955,0.30612796470539433,0.29547768120532136,0.294479185091719,0.29311942708318434,0.2907492091444356,0.29070734654826935,0.2902221716303889,0.2612541263210171,0.18495012474808367,0.18291494866455377,0.18291494866455377,0.18204063389391642,0.18019444519522657,0.17437179493559327,0.1735351079372419,0.17342203837679054,0.1507249900326418,0.15066878611811427,0.15038670982105026,0.14767763841975542,0.14728962335975138,0.12972481309781742,0.12970770965004386,0.12967075271330258,0.12783474899690675,0.1263032287262162,0.11404245040432692,0.11404245040432692,0.11404245040432692,0.11387044270124504,0.11158235728714448,0.11132274815612409,0.11132274815612409,0.11132274815612409,0.11132274815612409,0.11125050910945511,0.10538264729962775,0.10517723532153576,0.10281481962976548,0.0998702421711764,0.0998702421711764,0.09939019131618856,0.09932635086577239,0.0993138939327926,0.0993138939327926,0.09906152645454193,0.09902826406387673,0.09745994845282006,0.09667638912097432,0.09667638912097432,0.09667636641486414,0.09667636641486414,0.09667416297433425,0.09598946407548231,0.09591265864238231,0.09537297759813373,0.09519885463556399,0.09519686811921216,0.09460593036459555,0.09408315295664044,0.09408315295664044,0.09338114925533773,0.08626254794925745,0.08626254794925745,0.08552685694117862,0.08537189243711252,0.08537189243711252,0.0853649017379713,0.08513780254101094,0.09667638912097432
113,4.304931853345295,68.46759391092917,67.25400214514706,11.301082807645255,11.121585429860588,11.11055123631624,3.5904707570901357,3.4267123832205413,2.868144785272442,2.8440181814018786,2.8360495378511317,1.4701480320651616,1.4651288258458177,1.4617744024757746,1.4612271222142432,1.402673877475286,1.4024427643278703,1.3980164083110007,1.2946474549818687,1.258644099638082,1.2584160331791978,1.0223653814256728,1.02194818181255,0.6037342687310387,0.6027516552260485,0.6010930759314655,0.5135344966767663,0.4972418289431109,0.4900262635388062,0.47637414733873135,0.4759340463443416,0.47591118366859053,0.425278113512582,0.41673107654037084,0.4162020249560073,0.41516175220943125,0.41328923087817043,0.40539264354180204,0.4022899283075105,0.2632698946461345,0.1897810490482381,0.1866894755101128,0.18667094348459137,0.18596242415864214,0.18447497918703035,0.17975591483148107,0.17939650034292243,0.1782634805153735,0.14786727496818386,0.1478161284594088,0.1475254728605591,0.14572589034810524,0.14548704870136986,0.12729354859661512,0.1272758845879813,0.1272758845879813,0.12565396043850408,0.12428018237715321,0.11072372418887425,0.11069832368616499,0.11069832368616499,0.11064898796640436,0.10955036550860613,0.10935431694572413,0.10932919074587409,0.10932919074587409,0.10932919074587409,0.10924419399739944,0.10407078911212095,0.10386400961616246,0.10122609961149208,0.09878240002299311,0.09856183099607434,0.09794751789202642,0.09785252636120781,0.09785252636120781,0.09785252636120781,0.09756558411505623,0.09754091236402294,0.09608191181651939,0.09530229039148731,0.09530229039148731,0.09523838856791876,0.09523838856791876,0.09523487426997172,0.09440897848158401,0.09435834370752356,0.09394703289846361,0.09350855847461569,0.09350855847461569,0.09227159630293241,0.09158691184173484,0.09158691184173484,0.09092625105195061,0.0841476350605912,0.08408772268210019,0.08285485801507898,0.08259268401395388,0.08258974972478024,0.08258969543436916,0.08258073228524104,0.09530229039148731
114,4.300934149599591,67.86661916112067,66.71103391235309,11.02654193649989,10.819041024521113,10.80889364729906,3.5504496000090646,3.256297761512638,2.7487869485875103,2.7257903434395074,2.719241613850115,1.4241552892149911,1.4159606708144066,1.4122163855076733,1.4119156352925883,1.346384136844626,1.346247231717487,1.3434694093618018,1.2433003800136437,1.197717451962019,1.1975149126818345,0.9576447954920945,0.9570664981568221,0.5401805219886927,0.538932477755601,0.5372065095825953,0.450584747441034,0.43925106115449714,0.4314581706936685,0.4192396197668441,0.4188214419524178,0.4187027580864875,0.37192818817331524,0.36362673898055237,0.36313389618130537,0.36204352665045236,0.3598817105546025,0.3553555832319944,0.355354410292482,0.2536044092607689,0.17826302948179,0.17439583911911893,0.17439583911911893,0.17400453570201482,0.1724109936700893,0.16798863202852035,0.1672975119723175,0.16662026681442943,0.14210315561877768,0.1420729808543194,0.1417468380344861,0.14031664358265455,0.14001506185488435,0.12361817240274249,0.12361817240274249,0.12358876687905576,0.12213896390718842,0.11984328593678227,0.10637054144927671,0.10637054144927671,0.10637054144927671,0.10625847004939362,0.1041261446611722,0.10391525241059339,0.10391525241059339,0.10391525241059339,0.10391525241059339,0.10385589280792051,0.09952522882861295,0.0991464782470027,0.09689690260399063,0.09421860866231163,0.09421860866231163,0.09365553194094013,0.09354064845742932,0.09354064845742932,0.09354064845742932,0.09327228296249322,0.09324560162816344,0.09135892947651633,0.09044968540603719,0.09044968540603719,0.09044922048891145,0.09044922048891145,0.09044725691708616,0.08977606767677715,0.08969421824175886,0.08937144374810246,0.08914934242061867,0.08914934242061867,0.08842659149271795,0.08812643296309847,0.08812643296309847,0.08749837839543867,0.08020731204288403,0.0801649264315314,0.07922834506304775,0.07901395167359934,0.07901153751386618,0.07900715645718058,0.07899687839625302,0.09044968540603719
115,4.290395279657928,69.79479211326063,68.65737208265911,11.39919031343781,11.191667928040614,11.182020049062777,3.4889277013472504,3.1993618395103045,2.736416476152491,2.715308596264681,2.710058979356765,1.4149675111296365,1.4118055957054072,1.4040437022466783,1.4032221815807933,1.336677021563763,1.3365646681482513,1.3339134404359732,1.2014282464432833,1.174261418827483,1.174060078137959,0.9404230291707013,0.9404230291707013,0.5190488454347164,0.5179524025538019,0.5163965600325963,0.4402513392042888,0.42916603455004104,0.4217918349981886,0.40705002484329855,0.40705002484329855,0.40704010821792297,0.35178024754237763,0.3437546920865749,0.34300535425574197,0.3417435864457136,0.3397784920857799,0.339173902099847,0.3386612281652541,0.2473017776156388,0.1775803041948409,0.17425525544303927,0.17425525544303927,0.17361990813108588,0.17204441923843128,0.1675693750896553,0.16741562535719207,0.16709027749629812,0.14292650982912258,0.14288065488683593,0.14266136636394328,0.1399708802032743,0.13952965808881662,0.12231253868006549,0.12231253868006549,0.1223030198856384,0.12099167809389699,0.11987550678621639,0.10850936861681403,0.10849465733305164,0.10849465733305164,0.10844873640236043,0.10675486613270421,0.10635213860583573,0.10633004330243932,0.10633004330243932,0.10633004330243932,0.10619745589885148,0.10170260620879548,0.10144585276845211,0.09889561506772686,0.09636389801720797,0.09636389801720797,0.09587199183005435,0.09576378200005949,0.09576378200005949,0.09576378200005949,0.0956763943958025,0.09563809388868912,0.0939486014751974,0.09341123856977736,0.09341123856977736,0.09341123206571225,0.09341123206571225,0.09340739641871777,0.0929561674631486,0.09287184215179846,0.09243925264068718,0.09224496264909814,0.09224496264909814,0.09163059552190825,0.09100369136879534,0.09100369136879534,0.09032596065051378,0.08333783379185,0.08333783379185,0.08193122826810122,0.0815833592449268,0.0815833592449268,0.08156685417757664,0.08156560650465264,0.09341123856977736
116,4.286889021283552,67.49290763753946,66.50204869451595,10.612952584346484,10.408101179164607,10.397670089949429,3.284822532639906,3.080608693403147,2.6271878990191864,2.6055022289771466,2.602262357810951,1.287332818512741,1.2848293058102154,1.2846528496509722,1.2844666525528985,1.213382686232716,1.213270589962062,1.2093576245435678,1.1258696630558398,1.1157491653109912,1.1157491653109912,0.8428002181919462,0.8427637085218411,0.435633147899291,0.43453874776367446,0.4334942441585016,0.3569536180587264,0.3488295878796435,0.34077020047829104,0.32402787455488313,0.3235959346673158,0.32357387670535087,0.26848131436024775,0.2616407466497569,0.26119387979881453,0.2600412887330579,0.2584204274519708,0.25840027380524,0.25837823265510956,0.2476264900339994,0.17917362968274975,0.17366641448071032,0.17366641448071032,0.1732168085084314,0.17149280541979547,0.167087780452661,0.16580414010485142,0.16546039949696112,0.1427840727050462,0.14272316156942205,0.14235753229241013,0.13996835276739283,0.13951161816567312,0.12229011612645897,0.12227104611971953,0.12227104611971953,0.12033366692482252,0.11803950094065997,0.10598875926932305,0.10598875926932305,0.10598875926932305,0.10589976662506223,0.10446425774575778,0.10422544272148232,0.1041800462204998,0.1041800462204998,0.10417282065681027,0.10406998235821709,0.10005975994591372,0.09982223397977968,0.097814397771845,0.09485990895232442,0.09485990895232442,0.09451543030868834,0.09441134133946243,0.09441134133946243,0.09441134133946243,0.09407335181875923,0.094048156371716,0.09238432486780082,0.09156630604340726,0.09156630604340726,0.09156628260434482,0.09156628260434482,0.09156488841208509,0.09099429031432467,0.09092963838461096,0.09079034403549852,0.09045672084285031,0.09045672084285031,0.08963592060266466,0.0893935879432435,0.0893935879432435,0.0887603983244264,0.08201628375922454,0.08201628375922454,0.08086243928312895,0.08086243928312895,0.08086243928312895,0.08085789005406463,0.08084071500577604,0.09156630604340726
